Timestamp,Left_EE_PosX_m,Left_EE_PosY_m,Left_EE_PosZ_m,Left_EE_VelX_mps,Left_EE_VelY_mps,Left_EE_VelZ_mps,Left_J0_Abduction_rad,Left_J0_Abduction_deg,Left_J0_Abduction_vel_radps,Left_J1_Rotation_rad,Left_J1_Rotation_deg,Left_J1_Rotation_vel_radps,Left_J2_rad,Left_J2_deg,Left_J2_vel_radps,Left_J3_rad,Left_J3_deg,Left_J3_vel_radps,Left_J4_ShoulderFlexion_rad,Left_J4_ShoulderFlexion_deg,Left_J4_ShoulderFlexion_vel_radps,Left_J5_ElbowFlexion_rad,Left_J5_ElbowFlexion_deg,Left_J5_ElbowFlexion_vel_radps,Left_J6_PronoSupination_rad,Left_J6_PronoSupination_deg,Left_J6_PronoSupination_vel_radps,Left_J7_WristFlexion_rad,Left_J7_WristFlexion_deg,Left_J7_WristFlexion_vel_radps,Frequency_Hz,State
2026-02-20 14:58:29.411,-0.2601674199104309,-0.5590978860855103,-0.10816458612680435,-0.0007091203005984426,0.0008798695052973926,-0.0026645262259989977,-0.29013205,-16.623343,-0.0014170788,-0.059769265,-3.4245267,0.0024570278,0.059769265,3.4245267,-0.0024570278,-0.059769265,-3.4245267,0.0024570278,0.026542028,1.5207462,0.0027366334,-1.2762882,-73.12592,0.0034968078,-0.21562737,-12.354539,0.21429655,0.03983188,2.2821987,0.000602545,90,IDLE
2026-02-20 14:58:29.464,-0.2602373957633972,-0.5590565800666809,-0.10825774818658829,-0.0016254817601293325,0.0008855518535710871,-0.0018537163268774748,-0.29023734,-16.629375,-0.0026156676,-0.059555694,-3.41229,0.003687189,0.059555694,3.41229,-0.003687189,-0.059555694,-3.41229,0.003687189,0.026663335,1.5276966,0.0024641342,-1.2762176,-73.12188,0.0013178858,-0.21323638,-12.217545,0.040092323,0.039842665,2.2828166,0.00010054036,90,IDLE
2026-02-20 14:58:29.508,-0.26029008626937866,-0.5590382218360901,-0.10827549546957016,-0.000949244829826057,0.00025696787633933127,1.9625118511612527E-05,-0.2903163,-16.6339,-0.0012641172,-0.059455734,-3.4065626,0.0022716029,0.059455734,3.4065626,-0.0022716029,-0.059455734,-3.4065626,0.0022716029,0.02669525,1.5295252,6.8713794E-05,-1.2762223,-73.122154,-0.00024473094,-0.21238591,-12.168817,0.05830224,0.039859764,2.2837963,0.00074077357,90,IDLE
2026-02-20 14:58:29.564,-0.2603687644004822,-0.5590101480484009,-0.10828248411417007,-0.0014546788297593594,0.0005859553930349648,-0.0003739439125638455,-0.29045838,-16.64204,-0.002727094,-0.05944439,-3.4059126,-1.9071882E-05,0.05944439,3.4059126,1.9071882E-05,-0.05944439,-3.4059126,-1.9071882E-05,0.026659898,1.5274997,-0.00044293943,-1.2761317,-73.11697,0.0020825553,-0.20561393,-11.78081,0.120272726,0.03983424,2.2823339,-0.0012919636,90,IDLE
2026-02-20 14:58:29.624,-0.260395348072052,-0.5589790940284729,-0.10837341845035553,-0.0004603159613907337,0.0005964388838037848,-0.0019430845277383924,-0.2905073,-16.644842,-0.0008383836,-0.05934015,-3.3999403,0.0022053944,0.05934015,3.3999403,-0.0022053944,-0.05934015,-3.3999403,0.0022053944,0.026749616,1.5326401,0.0023322883,-1.2760059,-73.10975,0.0018973482,-0.2094694,-12.001712,-0.14475143,0.039838206,2.282561,-0.0007696306,90,IDLE
2026-02-20 14:58:29.689,-0.2605102062225342,-0.5589158535003662,-0.10847654193639755,-0.0025219644885510206,0.0012441888684406877,-0.0016050325939431787,-0.2907617,-16.659418,-0.005462786,-0.059465513,-3.4071229,-0.0028317797,0.059465513,3.4071229,0.0028317797,-0.059465513,-3.4071229,-0.0028317797,0.026813392,1.5362942,0.0004420433,-1.2757851,-73.0971,0.004509985,-0.23376097,-13.3935175,-0.36297187,0.039846987,2.2830641,-0.00070977776,90,IDLE
2026-02-20 14:58:29.750,-0.2606548070907593,-0.5588409304618835,-0.10857882350683212,-0.002155825961381197,0.0011568856425583363,-0.0017899470403790474,-0.29105732,-16.676355,-0.0043342905,-0.05951834,-3.4101498,-0.00015071472,0.05951834,3.4101498,0.00015071472,-0.05951834,-3.4101498,-0.00015071472,0.026837396,1.5376695,0.00094827556,-1.2754923,-73.08033,0.0040940014,-0.23454247,-13.438294,0.0970186,0.03984668,2.2830467,0.0009970813,90,IDLE
2026-02-20 14:58:29.804,-0.2607601583003998,-0.5587700605392456,-0.10870073735713959,-0.0013612947659566998,0.0012799367541447282,-0.002847539959475398,-0.2912847,-16.689384,-0.0034035065,-0.059552144,-3.4120865,-0.0012616463,0.059552144,3.4120865,0.0012616463,-0.059552144,-3.4120865,-0.0012616463,0.026858106,1.5388561,0.0011536741,-1.275129,-73.05951,0.0072156894,-0.21703216,-12.435027,0.27686885,0.039820746,2.2815607,-0.0014097308,90,IDLE
2026-02-20 14:58:29.849,-0.2608396112918854,-0.5587092638015747,-0.1088113784790039,-0.0019407890504226089,0.00131828966550529,-0.0022000481840223074,-0.29147217,-16.700125,-0.004344788,-0.059633072,-3.4167235,-0.0014377937,0.059633072,3.4167235,0.0014377937,-0.059633072,-3.4167235,-0.0014377937,0.026865475,1.5392784,8.063656E-05,-1.2747761,-73.03929,0.007138674,-0.21764982,-12.470416,-0.04709741,0.039798714,2.2802985,-0.00072855613,90,IDLE
2026-02-20 14:58:29.898,-0.26092028617858887,-0.5586551427841187,-0.1088956966996193,-0.0017556478269398212,0.0009136158041656017,-0.0007969947182573378,-0.29163593,-16.709509,-0.0034053912,-0.059608757,-3.4153302,0.000109913715,0.059608757,3.4153302,-0.000109913715,-0.059608757,-3.4153302,0.000109913715,0.026848046,1.5382798,-0.001466424,-1.2744648,-73.021454,0.005438133,-0.21279624,-12.192327,0.03208648,0.03981482,2.2812212,-4.6054607E-05,90,IDLE
2026-02-20 14:58:29.943,-0.2609780430793762,-0.5586222410202026,-0.10892479121685028,-0.0009271891321986914,0.0006023758323863149,-0.0004963024402968585,-0.2917443,-16.715717,-0.0016526862,-0.059576422,-3.4134777,0.0011901988,0.059576422,3.4134777,-0.0011901988,-0.059576422,-3.4134777,0.0011901988,0.026778504,1.5342953,-0.0018338178,-1.2742362,-73.008354,0.005126421,-0.23187177,-13.285274,-0.38260293,0.039805714,2.2806995,-0.0004858092,90,IDLE
2026-02-20 14:58:29.982,-0.2610788345336914,-0.5585725903511047,-0.10897260904312134,-0.0022958803456276655,0.0011042269179597497,-0.0008256776491180062,-0.29194838,-16.72741,-0.004605042,-0.05962181,-3.416078,-0.0010163945,0.05962181,3.416078,0.0010163945,-0.05962181,-3.416078,-0.0010163945,0.026735123,1.5318097,-0.0017189789,-1.2739942,-72.99449,0.0060414854,-0.2286502,-13.100692,0.09319727,0.039766856,2.278473,-0.00072031486,90,IDLE
