Timestamp,Left_EE_PosX_m,Left_EE_PosY_m,Left_EE_PosZ_m,Left_EE_VelX_mps,Left_EE_VelY_mps,Left_EE_VelZ_mps,Left_J0_Abduction_rad,Left_J0_Abduction_deg,Left_J0_Abduction_vel_radps,Left_J1_Rotation_rad,Left_J1_Rotation_deg,Left_J1_Rotation_vel_radps,Left_J2_rad,Left_J2_deg,Left_J2_vel_radps,Left_J3_rad,Left_J3_deg,Left_J3_vel_radps,Left_J4_ShoulderFlexion_rad,Left_J4_ShoulderFlexion_deg,Left_J4_ShoulderFlexion_vel_radps,Left_J5_ElbowFlexion_rad,Left_J5_ElbowFlexion_deg,Left_J5_ElbowFlexion_vel_radps,Left_J6_PronoSupination_rad,Left_J6_PronoSupination_deg,Left_J6_PronoSupination_vel_radps,Left_J7_WristFlexion_rad,Left_J7_WristFlexion_deg,Left_J7_WristFlexion_vel_radps,Frequency_Hz,State
2026-02-27 16:35:17.652,-0.24219930171966553,-0.5689016580581665,-0.09496947377920151,-0.001516518066637218,0.00025676071527414024,0.0012681841617450118,-0.23860474,-13.671044,0.0007921163,0.039069958,2.2385437,0.02152695,-0.039069958,-2.2385437,-0.02152695,0.039069958,2.2385437,0.02152695,0.03717672,2.1300693,-0.0033464765,-1.3400632,-76.77997,0.0025033834,0.72236556,41.388496,-0.017426739,-0.05841047,-3.3466735,0.001628786,94,GOING
2026-02-27 16:35:17.684,-0.242219477891922,-0.5689061880111694,-0.09490322321653366,-0.0007127737044356763,-7.60692564654164E-05,0.0019146304111927748,-0.23852453,-13.666449,0.0022417973,0.03978711,2.2796335,0.021716863,-0.03978711,-2.2796335,-0.021716863,0.03978711,2.2796335,0.021716863,0.03704631,2.1225972,-0.0040888023,-1.3400215,-76.77758,0.001824186,0.72140753,41.333607,-0.028082686,-0.058377057,-3.344759,0.0014674293,94,GOING
2026-02-27 16:35:17.700,-0.24228332936763763,-0.568889856338501,-0.09487989544868469,-0.0030631544068455696,0.0006422435981221497,0.0018633477156981826,-0.23859498,-13.6704855,-0.0024040348,0.040055525,2.2950125,0.01885754,-0.040055525,-2.2950125,-0.01885754,0.040055525,2.2950125,0.01885754,0.036946174,2.11686,-0.0058095516,-1.3399036,-76.77082,0.0052270656,0.7209513,41.30747,-0.028285988,-0.05836642,-3.3441496,0.0007857409,94,GOING
2026-02-27 16:35:17.716,-0.24236424267292023,-0.5688716769218445,-0.09484024345874786,-0.004298219922930002,0.0009544226340949535,0.002223545452579856,-0.23870249,-13.676645,-0.005215655,0.040281553,2.307963,0.01507599,-0.040281553,-2.307963,-0.01507599,0.040281553,2.307963,0.01507599,0.036812514,2.1092017,-0.0073708156,-1.3397754,-76.76348,0.006980528,0.72050834,41.282085,-0.026147578,-0.05838726,-3.3453436,-0.0006611044,94,GOING
2026-02-27 16:35:17.747,-0.2427414357662201,-0.5687880516052246,-0.09465685486793518,-0.013733894564211369,0.0030111700762063265,0.006565395276993513,-0.23929827,-13.710781,-0.021815872,0.04074888,2.3347387,0.016125372,-0.04074888,-2.3347387,-0.016125372,0.04074888,2.3347387,0.016125372,0.036215317,2.0749848,-0.020774601,-1.3392295,-76.7322,0.01838527,0.7207395,41.29533,0.008078356,-0.058440395,-3.348388,-0.0015542989,94,GOING
2026-02-27 16:35:17.763,-0.24339261651039124,-0.5686549544334412,-0.09437251091003418,-0.030768418684601784,0.0063087609596550465,0.01366500649601221,-0.24039438,-13.773583,-0.051524993,0.0410976,2.3547192,0.01827134,-0.0410976,-2.3547192,-0.01827134,0.0410976,2.3547192,0.01827134,0.035494227,2.0336695,-0.035353128,-1.3387771,-76.706276,0.02309205,0.72119427,41.32139,0.020778075,-0.058473874,-3.3503063,-0.001568512,94,GOING
2026-02-27 16:35:17.778,-0.24426987767219543,-0.568472146987915,-0.09403509646654129,-0.04953257367014885,0.010365232825279236,0.01939944177865982,-0.24189708,-13.859682,-0.08438945,0.04139657,2.3718488,0.019945437,-0.04139657,-2.3718488,-0.019945437,0.04139657,2.3718488,0.019945437,0.034680404,1.9870408,-0.048215423,-1.338321,-76.680145,0.028960029,0.7219528,41.36485,0.04073312,-0.05841291,-3.3468132,0.002303444,94,GOING
2026-02-27 16:35:17.794,-0.24556376039981842,-0.5681747794151306,-0.09363052248954773,-0.06942963600158691,0.015657922253012657,0.02291836589574814,-0.24411558,-13.986793,-0.11885919,0.0418558,2.3981607,0.02553789,-0.0418558,-2.3981607,-0.02553789,0.0418558,2.3981607,0.02553789,0.033503927,1.9196336,-0.06426876,-1.3373916,-76.6269,0.048127025,0.7233631,41.445652,0.07145722,-0.058335222,-3.3423622,0.0039197844,94,GOING
2026-02-27 16:35:17.826,-0.24882207810878754,-0.5673578977584839,-0.09282775968313217,-0.105710469186306,0.026731178164482117,0.024943498894572258,-0.2497145,-14.307587,-0.18172851,0.043027803,2.4653115,0.037651062,-0.043027803,-2.4653115,-0.037651062,0.043027803,2.4653115,0.037651062,0.030664211,1.7569299,-0.0902121,-1.3345836,-76.46601,0.09102106,0.7279966,41.711132,0.14693567,-0.058136974,-3.3310032,0.0057113436,94,GOING
2026-02-27 16:35:17.841,-0.25087806582450867,-0.5667922496795654,-0.09256485104560852,-0.13192541897296906,0.03539474681019783,0.021158630028367043,-0.25327328,-14.51149,-0.22786878,0.043633264,2.500002,0.041352402,-0.043633264,-2.500002,-0.041352402,0.043633264,2.500002,0.041352402,0.029309612,1.6793171,-0.09423946,-1.3328542,-76.36692,0.11100287,0.73030907,41.843628,0.15859646,-0.05812224,-3.3301592,0.0027969505,94,GOING
